date,receipts_lines,receipts_brutto_kg,receipts_netto_kg,receipts_qty,receipts_cbm,receipts_consumables_kg,receipts_equipment_kg,receipts_other_kg,receipts_docs,receipts_aviza,receipts_unloads,receipts_articles,receipts_suppliers,receipts_countries
2024-03-25,908.0,618322.16,0.0,25616.0,762.694,605240.52,8146.710000000001,4934.93,112.0,112.0,55.0,204.0,21.0,8.0
2024-03-26,903.0,427314.77,0.0,66714.0,501.364,418580.02,4199.66,4535.09,124.0,124.0,55.0,382.0,26.0,12.0
2024-03-27,1169.0,692626.37,0.0,97747.0,823.905,677025.08,5901.98,9699.31,130.0,130.0,73.0,334.0,21.0,13.0
2024-03-28,914.0,534819.15,0.0,35405.0,633.237,525071.12,5702.13,4045.9,103.0,103.0,47.0,293.0,15.0,7.0
2024-03-29,493.0,455054.59,0.0,16640.0,555.209,455054.59,0.0,0.0,10.0,10.0,10.0,94.0,2.0,2.0
2024-03-30,238.0,194250.83,0.0,7919.0,244.438,194250.83,0.0,0.0,5.0,5.0,4.0,74.0,1.0,1.0
2024-03-31,234.0,204625.71,0.0,6290.0,261.138,204625.71,0.0,0.0,4.0,4.0,4.0,59.0,1.0,1.0
2024-04-01,432.0,418182.02,0.0,10823.0,539.044,418182.02,0.0,0.0,8.0,8.0,8.0,56.0,1.0,1.0
2024-04-02,1297.0,700669.49,0.0,45704.0,786.97,683716.02,8958.97,7994.5,168.0,168.0,54.0,349.0,11.0,7.0
2024-04-03,1153.0,698667.14,0.0,83222.0,841.0889999999999,687932.99,6197.83,4536.32,98.0,98.0,49.0,361.0,21.0,12.0
2024-04-04,919.0,619358.22,0.0,33081.0,755.432,608049.99,6818.87,4489.36,116.0,116.0,59.0,254.0,20.0,8.0
2024-04-05,971.0,559171.59,0.0,59114.0,649.405,529816.43,4280.76,25074.4,115.0,115.0,55.0,310.0,21.0,10.0
2024-04-06,182.0,152618.77,0.0,5595.0,193.789,152618.77,0.0,0.0,3.0,3.0,3.0,60.0,1.0,1.0
2024-04-07,435.0,406879.58999999997,0.0,11837.0,521.539,406879.58999999997,0.0,0.0,8.0,8.0,8.0,53.0,1.0,1.0
2024-04-08,1078.0,659204.39,0.0,71305.0,801.7769999999999,642162.1,10719.88,6322.41,158.0,157.0,94.0,318.0,26.0,12.0
2024-04-09,974.0,509099.02999999997,0.0,60695.0,629.408,495262.22,8827.79,5009.02,134.0,134.0,75.0,336.0,33.0,13.0
2024-04-10,985.0,620517.15,0.0,57234.0,780.381,605492.69,6730.17,8294.29,117.0,117.0,56.0,245.0,26.0,11.0
2024-04-11,1231.0,713703.21,0.0,50507.0,833.966,701114.98,8994.98,3593.25,101.0,101.0,43.0,330.0,17.0,11.0
2024-04-12,1037.0,585701.12,0.0,40093.0,656.033,561094.93,15893.33,8712.86,138.0,137.0,78.0,332.0,25.0,10.0
2024-04-13,243.0,205116.25,0.0,9005.0,247.01,205116.25,0.0,0.0,4.0,4.0,4.0,72.0,1.0,1.0
2024-04-14,424.0,405389.32,0.0,10334.0,535.3439999999999,405389.32,0.0,0.0,8.0,8.0,8.0,41.0,1.0,1.0
2024-04-15,1079.0,701741.74,0.0,66577.0,818.283,692744.09,4813.04,4184.61,119.0,119.0,56.0,304.0,20.0,12.0
2024-04-16,1049.0,572452.42,0.0,34288.0,706.262,557443.91,10813.06,4195.45,144.0,144.0,90.0,342.0,16.0,6.0
2024-04-17,991.0,596705.24,0.0,87052.0,706.102,579273.74,12562.57,4868.93,103.0,102.0,42.0,288.0,16.0,9.0
2024-04-18,1007.0,606957.38,0.0,35784.0,765.872,596396.91,5047.22,5513.25,105.0,105.0,40.0,309.0,18.0,11.0
2024-04-19,962.0,539173.79,0.0,98786.0,691.313,528154.44,6208.44,4810.91,125.0,125.0,80.0,356.0,26.0,10.0
2024-04-20,107.0,101100.98,0.0,3354.0,127.062,101100.98,0.0,0.0,2.0,2.0,2.0,23.0,1.0,1.0
2024-04-21,262.0,241456.54,0.0,7093.0,328.414,241456.54,0.0,0.0,6.0,6.0,6.0,38.0,1.0,1.0
2024-04-22,903.0,694097.26,0.0,51228.0,887.305,682415.6799999999,3533.8799999999997,8147.7,66.0,66.0,39.0,200.0,17.0,12.0
2024-04-23,1104.0,496040.93,0.0,39207.0,611.345,482109.02,9552.34,4379.57,169.0,169.0,67.0,358.0,27.0,14.0
2024-04-24,1208.0,637571.2,0.0,60690.0,820.409,621651.46,11343.72,4576.02,116.0,116.0,47.0,290.0,13.0,6.0
2024-04-25,1197.0,741632.9,0.0,362261.0,860.584,708128.72,6465.41,27038.77,107.0,107.0,52.0,372.0,12.0,10.0
2024-04-26,849.0,482795.95,0.0,48887.0,530.962,464245.12,4989.01,13561.82,130.0,130.0,69.0,265.0,26.0,11.0
2024-04-27,199.0,165865.85,0.0,6775.0,214.674,165865.85,0.0,0.0,6.0,6.0,5.0,62.0,1.0,1.0
2024-04-28,431.0,410726.94,0.0,11008.0,524.667,410726.94,0.0,0.0,8.0,8.0,8.0,55.0,1.0,1.0
2024-04-29,880.0,497733.12,0.0,32253.0,609.145,491743.92,3976.43,2012.77,132.0,132.0,78.0,251.0,28.0,12.0
2024-04-30,1295.0,718250.48,0.0,72916.0,919.088,702146.35,8074.82,8029.31,129.0,129.0,69.0,407.0,24.0,13.0
2024-05-01,340.0,302840.7,0.0,10830.0,401.678,302840.7,0.0,0.0,6.0,6.0,6.0,76.0,1.0,1.0
2024-05-02,1085.0,628675.2,0.0,54394.0,757.48,618495.68,2088.35,8091.17,94.0,93.0,56.0,335.0,22.0,14.0
2024-05-03,650.0,315848.68,0.0,47468.0,383.957,308876.87,1940.87,5030.94,107.0,106.0,107.0,263.0,18.0,11.0
2024-05-04,314.0,274585.96,0.0,7099.0,377.027,274585.96,0.0,0.0,6.0,6.0,6.0,69.0,1.0,1.0
2024-05-05,428.0,417206.92,0.0,9907.0,543.487,417206.92,0.0,0.0,8.0,8.0,8.0,54.0,1.0,1.0
2024-05-06,1188.0,752203.01,0.0,56188.0,975.762,736822.17,11248.96,4131.88,156.0,156.0,94.0,302.0,22.0,12.0
2024-05-07,1013.0,650599.21,0.0,36795.0,729.698,638410.05,3470.08,8719.08,126.0,126.0,58.0,258.0,22.0,12.0
2024-05-08,657.0,531012.13,0.0,24009.0,682.515,530687.0,26.77,298.36,38.0,38.0,37.0,166.0,4.0,4.0
2024-05-09,1237.0,636814.71,0.0,47569.0,736.65,618637.6,11838.59,6338.52,159.0,159.0,40.0,348.0,15.0,10.0
2024-05-10,927.0,549588.23,0.0,36672.0,642.961,538001.1,9584.13,2003.0,128.0,128.0,80.0,267.0,22.0,11.0
2024-05-11,231.0,205441.14,0.0,7495.0,258.71999999999997,205441.14,0.0,0.0,4.0,4.0,4.0,54.0,1.0,1.0
2024-05-12,457.0,397548.66,0.0,11287.0,498.945,397548.66,0.0,0.0,8.0,8.0,8.0,73.0,1.0,1.0
2024-05-13,1074.0,606370.37,0.0,35736.0,755.614,594583.26,5092.36,6694.75,126.0,126.0,70.0,259.0,25.0,12.0
2024-05-14,899.0,458038.52999999997,0.0,62770.0,572.261,449385.72,3384.37,5268.44,120.0,120.0,49.0,305.0,23.0,12.0
2024-05-15,1029.0,610973.36,0.0,50339.0,737.249,602287.15,4189.97,4496.24,106.0,106.0,54.0,270.0,13.0,8.0
2024-05-16,898.0,560603.97,0.0,29908.0,646.407,552190.72,3156.41,5256.84,105.0,105.0,51.0,272.0,15.0,8.0
2024-05-17,714.0,462672.96,0.0,29705.0,487.147,455993.61,4243.02,2436.33,75.0,75.0,29.0,197.0,12.0,7.0
2024-05-18,365.0,359547.74,0.0,10025.0,456.33,359547.74,0.0,0.0,7.0,7.0,7.0,51.0,1.0,1.0
2024-05-19,267.0,256287.1,0.0,6818.0,329.974,256287.1,0.0,0.0,5.0,5.0,5.0,42.0,1.0,1.0
2024-05-20,1082.0,616592.61,0.0,80912.0,678.667,609651.33,3837.14,3104.14,108.0,108.0,54.0,372.0,11.0,7.0
2024-05-21,986.0,638530.76,0.0,28754.0,766.076,629113.1,4822.6,4595.06,86.0,85.0,37.0,217.0,12.0,7.0
2024-05-22,1011.0,548331.77,0.0,68663.0,633.624,538093.05,7948.0,2290.72,118.0,118.0,57.0,328.0,19.0,10.0
2024-05-23,968.0,532388.2,0.0,39162.0,606.472,494943.64,30264.34,7180.22,127.0,127.0,69.0,325.0,19.0,8.0
2024-05-24,1001.0,550434.22,0.0,38600.0,618.233,540736.04,6486.849999999999,3211.33,113.0,113.0,53.0,297.0,15.0,10.0
2024-05-25,386.0,360066.24,0.0,11547.0,453.043,360066.24,0.0,0.0,8.0,8.0,8.0,80.0,1.0,1.0
2024-05-26,338.0,308728.94,0.0,11215.0,385.911,308728.94,0.0,0.0,7.0,7.0,6.0,80.0,1.0,1.0
2024-05-27,438.0,287930.4,0.0,91914.0,350.644,283247.2,2642.96,2040.24,48.0,47.0,48.0,134.0,17.0,9.0
2024-05-28,1855.0,1133846.02,0.0,71817.0,1374.6789999999999,1114007.9,12763.75,7074.37,206.0,206.0,79.0,392.0,28.0,13.0
2024-05-29,1120.0,587229.1799999999,0.0,173775.0,706.904,566661.5599999999,12666.85,7900.7699999999995,131.0,131.0,63.0,349.0,25.0,13.0
2024-05-30,846.0,525126.48,0.0,61283.0,627.06,518967.55,2070.64,4088.29,82.0,82.0,82.0,224.0,27.0,13.0
2024-05-31,641.0,403852.37,0.0,83453.0,495.59,391541.16,2288.32,10022.89,38.0,38.0,37.0,189.0,15.0,7.0
2024-06-01,230.0,198960.99,0.0,7388.0,262.328,198960.99,0.0,0.0,4.0,4.0,4.0,62.0,1.0,1.0
2024-06-02,488.0,459205.19,0.0,14045.0,586.322,459205.19,0.0,0.0,9.0,9.0,9.0,70.0,1.0,1.0
2024-06-03,872.0,502455.95,0.0,34680.0,671.658,495897.83999999997,2562.74,3995.37,148.0,146.0,90.0,282.0,20.0,10.0
2024-06-04,957.0,594974.57,0.0,29360.0,762.768,585552.57,7372.42,2049.58,145.0,145.0,52.0,280.0,20.0,10.0
2024-06-05,1010.0,598898.33,0.0,168701.0,752.092,573901.24,10360.85,14636.24,126.0,126.0,53.0,249.0,16.0,10.0
2024-06-06,819.0,442933.89,0.0,31548.0,545.42,431361.74,6285.13,5287.0199999999995,112.0,112.0,50.0,268.0,20.0,9.0
2024-06-07,1242.0,691443.66,0.0,126531.0,827.0029999999999,664896.47,8720.449999999999,17826.74,124.0,124.0,56.0,395.0,19.0,10.0
2024-06-08,158.0,146877.34,0.0,3796.0,189.737,146877.34,0.0,0.0,3.0,3.0,3.0,35.0,1.0,1.0
2024-06-09,445.0,394578.32,0.0,12334.0,469.111,394578.32,0.0,0.0,8.0,8.0,8.0,105.0,1.0,1.0
2024-06-10,1209.0,741740.48,0.0,35406.0,847.269,714182.89,21394.5,6163.09,118.0,118.0,69.0,238.0,28.0,11.0
2024-06-11,959.0,590265.18,0.0,42978.0,692.845,579974.63,4219.64,6070.91,117.0,117.0,57.0,276.0,22.0,10.0
2024-06-12,1029.0,652484.43,0.0,73056.0,758.143,632966.59,9962.31,9555.53,135.0,135.0,78.0,240.0,21.0,11.0
2024-06-13,1037.0,534401.17,0.0,78523.0,616.745,523929.67,7005.5199999999995,3465.98,136.0,136.0,62.0,350.0,22.0,8.0
2024-06-14,647.0,245939.82,0.0,39900.0,252.851,235685.96,5046.58,5207.28,137.0,137.0,70.0,316.0,13.0,7.0
2024-06-15,724.0,645047.82,0.0,26450.0,781.36,645047.82,0.0,0.0,13.0,13.0,13.0,112.0,1.0,1.0
2024-06-16,432.0,417322.43,0.0,11137.0,524.068,417322.43,0.0,0.0,8.0,8.0,8.0,59.0,1.0,1.0
2024-06-17,845.0,554217.23,0.0,40042.0,702.543,540222.51,7828.01,6166.71,126.0,126.0,65.0,253.0,21.0,11.0
2024-06-18,1218.0,697719.08,0.0,385830.0,843.981,660377.17,7369.9,29972.01,139.0,138.0,65.0,320.0,21.0,11.0
2024-06-19,1018.0,696250.84,0.0,74675.0,829.29,687920.19,3779.38,4551.2699999999995,139.0,139.0,68.0,264.0,32.0,14.0
2024-06-20,1281.0,728813.02,0.0,39851.0,892.675,720890.86,3529.48,4392.68,102.0,102.0,49.0,402.0,18.0,8.0
2024-06-21,985.0,587999.1,0.0,45826.0,724.606,580585.26,4457.27,2956.57,110.0,110.0,51.0,324.0,15.0,8.0
2024-06-22,263.0,225554.22,0.0,6731.0,298.086,225554.22,0.0,0.0,5.0,5.0,5.0,85.0,1.0,1.0
2024-06-23,537.0,503591.11,0.0,14143.0,642.15,503591.11,0.0,0.0,10.0,10.0,10.0,92.0,1.0,1.0
2024-06-24,940.0,573113.84,0.0,36438.0,701.853,549310.2,16990.96,6812.68,112.0,112.0,61.0,217.0,26.0,10.0
2024-06-25,851.0,531885.37,0.0,38386.0,621.73,522893.85,5589.5199999999995,3402.0,109.0,109.0,53.0,279.0,17.0,9.0
2024-06-26,907.0,593194.49,0.0,80183.0,691.79,585499.29,4308.92,3386.28,89.0,89.0,50.0,256.0,19.0,12.0
2024-06-27,892.0,535034.79,0.0,58049.0,639.302,527081.0599999999,4749.27,3204.46,133.0,133.0,40.0,306.0,14.0,8.0
2024-06-28,1022.0,674846.43,0.0,42201.0,762.005,667826.27,5102.76,1917.4,136.0,136.0,69.0,317.0,16.0,6.0
2024-06-29,292.0,247107.99,0.0,10258.0,324.627,247107.99,0.0,0.0,7.0,7.0,6.0,87.0,1.0,1.0
2024-06-30,419.0,382279.77,0.0,10981.0,502.442,382279.77,0.0,0.0,8.0,8.0,8.0,73.0,1.0,1.0
2024-07-01,915.0,582961.95,0.0,26703.0,672.106,574855.78,6857.89,1248.28,115.0,115.0,63.0,206.0,28.0,13.0
2024-07-02,1039.0,552861.0,0.0,109451.0,691.721,539196.27,6091.51,7573.22,119.0,119.0,60.0,438.0,33.0,7.0
2024-07-03,980.0,620900.8,0.0,53091.0,664.991,608766.72,10357.08,1777.0,126.0,126.0,63.0,265.0,26.0,14.0
2024-07-04,936.0,512129.82,0.0,29975.0,638.802,501413.66,7660.16,3056.0,115.0,115.0,38.0,265.0,15.0,9.0
2024-07-05,517.0,440410.55,0.0,18020.0,542.4,440410.55,0.0,0.0,12.0,12.0,12.0,107.0,4.0,3.0
2024-07-06,305.0,259115.45,0.0,7809.0,312.502,259115.45,0.0,0.0,6.0,6.0,5.0,78.0,1.0,1.0
2024-07-07,387.0,353627.79,0.0,9399.0,457.906,353627.79,0.0,0.0,7.0,7.0,7.0,77.0,1.0,1.0
2024-07-08,1180.0,653332.74,0.0,26370.0,779.774,639605.6,10774.32,2952.82,164.0,164.0,40.0,291.0,10.0,4.0
2024-07-09,1047.0,585651.37,0.0,63316.0,753.0219999999999,570440.75,9279.87,5930.75,124.0,124.0,65.0,354.0,22.0,8.0
2024-07-10,895.0,533002.42,0.0,54963.0,639.002,522380.06,7565.48,3056.88,100.0,100.0,57.0,285.0,33.0,17.0
2024-07-11,901.0,593717.6,0.0,75416.0,754.129,581652.47,7938.22,4126.91,126.0,122.0,64.0,265.0,13.0,9.0
2024-07-12,971.0,589555.85,0.0,75350.0,719.393,571076.2,4121.93,14357.72,94.0,94.0,48.0,366.0,14.0,8.0
2024-07-13,182.0,153955.24,0.0,6079.0,183.31,153955.24,0.0,0.0,3.0,3.0,3.0,61.0,1.0,1.0
2024-07-14,395.0,352328.19,0.0,9298.0,451.699,352328.19,0.0,0.0,7.0,7.0,7.0,85.0,1.0,1.0
2024-07-15,899.0,614865.71,0.0,28711.0,664.609,603474.82,7884.21,3506.68,81.0,80.0,38.0,229.0,18.0,10.0
2024-07-16,745.0,463589.22,0.0,26111.0,574.8729999999999,456303.54,3951.93,3333.75,95.0,95.0,54.0,240.0,20.0,9.0
2024-07-17,850.0,581119.59,0.0,38928.0,676.687,573214.83,5880.26,2024.5,110.0,110.0,57.0,229.0,21.0,13.0
2024-07-18,1037.0,569390.39,0.0,62415.0,621.7429999999999,561565.57,4289.5,3535.32,115.0,114.0,71.0,319.0,17.0,11.0
2024-07-19,246.0,138843.9,0.0,20817.0,124.011,134317.82,4395.48,130.60000000000002,46.0,46.0,30.0,102.0,13.0,8.0
2024-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,1276.0,900715.47,0.0,44465.0,1099.868,882925.1,12876.75,4913.62,109.0,109.0,49.0,268.0,13.0,11.0
2024-07-23,883.0,524692.35,0.0,42306.0,631.64,514849.81,6332.34,3510.2,105.0,105.0,46.0,266.0,19.0,10.0
2024-07-24,1271.0,771035.03,0.0,29807.0,905.2239999999999,751062.27,18766.37,1206.39,132.0,130.0,72.0,394.0,21.0,11.0
2024-07-25,788.0,444738.11,0.0,18112.0,490.373,414894.11,25525.68,4318.32,92.0,92.0,35.0,164.0,11.0,8.0
2024-07-26,1023.0,544420.05,0.0,40748.0,685.6279999999999,530630.19,11609.3,2180.56,81.0,81.0,38.0,342.0,15.0,7.0
2024-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,677.0,596078.13,0.0,18553.0,762.3639999999999,596078.13,0.0,0.0,14.0,14.0,12.0,112.0,1.0,1.0
2024-07-29,822.0,575304.15,0.0,23073.0,723.715,570128.24,4011.0,1164.91,77.0,77.0,37.0,188.0,16.0,10.0
2024-07-30,445.0,138082.87,0.0,8779.0,171.35,116142.42,20242.53,1697.92,92.0,92.0,30.0,150.0,16.0,9.0
2024-07-31,880.0,398639.92,0.0,66123.0,460.351,387025.7,5040.12,6574.1,92.0,92.0,46.0,337.0,15.0,11.0
2024-08-01,425.0,159123.43,0.0,26100.0,197.149,154110.16999999998,3254.03,1759.23,90.0,90.0,32.0,162.0,12.0,10.0
2024-08-02,662.0,260801.66,0.0,97051.0,281.425,238893.58,18060.73,3847.35,96.0,96.0,46.0,270.0,18.0,9.0
2024-08-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,586.0,239774.37,0.0,51161.0,242.131,233526.75,2046.23,4201.39,117.0,112.0,69.0,248.0,7.0,6.0
2024-08-06,409.0,121406.41,0.0,12985.0,104.637,111322.31,7593.55,2490.55,85.0,84.0,30.0,161.0,16.0,6.0
2024-08-07,422.0,188479.65,0.0,39417.0,218.667,182442.86,1909.74,4127.05,94.0,94.0,38.0,169.0,21.0,13.0
2024-08-08,326.0,121194.36,0.0,9450.0,130.846,116567.43,2541.16,2085.77,78.0,78.0,28.0,158.0,11.0,6.0
2024-08-09,432.0,135707.0,0.0,225840.0,124.631,112020.93,3012.03,20674.04,74.0,74.0,19.0,139.0,12.0,8.0
2024-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,591.0,274884.64,0.0,226094.0,221.014,259239.65,1598.22,14046.77,103.0,102.0,33.0,249.0,13.0,8.0
2024-08-13,503.0,157148.36,0.0,13481.0,115.706,146956.9,7531.4,2660.06,130.0,128.0,54.0,207.0,16.0,8.0
2024-08-14,394.0,111555.43,0.0,21556.0,66.028,99307.59999999999,6522.3,5725.53,83.0,83.0,28.0,157.0,10.0,7.0
2024-08-15,281.0,92632.76,0.0,17936.0,79.015,89718.66,2128.41,785.6899999999999,69.0,68.0,69.0,148.0,17.0,10.0
2024-08-16,264.0,54115.8,0.0,113197.0,49.101,44778.52,6167.94,3169.34,42.0,41.0,42.0,131.0,11.0,4.0
2024-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,460.0,130875.11,0.0,53288.0,106.079,116816.27,4866.57,9192.27,113.0,113.0,32.0,201.0,12.0,4.0
2024-08-20,865.0,454383.57,0.0,90824.0,558.203,441875.19,8046.69,4461.69,107.0,103.0,59.0,302.0,18.0,12.0
2024-08-21,751.0,463765.17,0.0,42432.0,595.356,453579.11,6328.76,3857.3,94.0,94.0,36.0,241.0,18.0,8.0
2024-08-22,884.0,514009.85,0.0,28346.0,687.655,504785.13,5394.31,3830.41,111.0,111.0,54.0,272.0,18.0,9.0
2024-08-23,692.0,348506.49,0.0,96948.0,407.54699999999997,336561.47,5509.8,6435.22,112.0,112.0,55.0,296.0,16.0,8.0
2024-08-24,191.0,144063.81,0.0,7487.0,185.595,144063.81,0.0,0.0,3.0,3.0,3.0,43.0,1.0,1.0
2024-08-25,708.0,642262.75,0.0,18932.0,819.4069999999999,642262.75,0.0,0.0,14.0,14.0,13.0,99.0,1.0,1.0
2024-08-26,820.0,536556.5599999999,0.0,42788.0,687.84,526373.0599999999,7209.43,2974.07,104.0,104.0,49.0,259.0,13.0,7.0
2024-08-27,954.0,508932.54,0.0,148430.0,639.49,491780.83999999997,10450.61,6701.09,119.0,119.0,59.0,338.0,25.0,14.0
2024-08-28,633.0,415974.31,0.0,34098.0,524.982,409058.51,4541.7,2374.1,80.0,80.0,27.0,171.0,13.0,7.0
2024-08-29,1180.0,705999.74,0.0,83634.0,910.3629999999999,682228.98,6860.04,16910.72,124.0,124.0,58.0,324.0,18.0,7.0
2024-08-30,897.0,585966.87,0.0,40661.0,735.99,580065.13,3379.9,2521.84,78.0,78.0,30.0,236.0,13.0,8.0
2024-08-31,158.0,156984.43,0.0,4110.0,197.671,156984.43,0.0,0.0,3.0,3.0,3.0,30.0,1.0,1.0
2024-09-01,422.0,368032.58,0.0,8713.0,510.671,368032.58,0.0,0.0,8.0,8.0,8.0,72.0,1.0,1.0
2024-09-02,810.0,571462.2,0.0,32296.0,663.6659999999999,566241.2,4225.73,995.27,90.0,90.0,45.0,189.0,21.0,7.0
2024-09-03,1131.0,708747.85,0.0,75266.0,815.629,694695.84,4551.79,9500.22,114.0,114.0,69.0,349.0,26.0,11.0
2024-09-04,1111.0,638691.95,0.0,57036.0,744.172,625860.93,8255.51,4575.51,129.0,128.0,74.0,329.0,14.0,9.0
2024-09-05,1068.0,649378.09,0.0,44653.0,738.037,636978.43,5887.78,6511.88,110.0,110.0,47.0,282.0,11.0,4.0
2024-09-06,848.0,491933.38,0.0,306476.0,550.279,471427.37,2768.84,17737.17,116.0,116.0,68.0,292.0,19.0,11.0
2024-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-09-08,681.0,615180.81,0.0,18506.0,817.006,615180.81,0.0,0.0,12.0,12.0,12.0,85.0,1.0,1.0
2024-09-09,843.0,531259.52,0.0,48050.0,600.045,527030.64,3134.12,1094.76,99.0,99.0,54.0,272.0,28.0,12.0
2024-09-10,598.0,360154.39,0.0,20839.0,435.431,346507.99,6859.59,6786.81,91.0,91.0,42.0,164.0,21.0,8.0
2024-09-11,1198.0,805161.8,0.0,94667.0,948.438,797493.82,3609.83,4058.15,113.0,113.0,76.0,355.0,20.0,12.0
2024-09-12,1073.0,631759.35,0.0,61540.0,751.124,621894.21,4454.83,5410.31,90.0,90.0,49.0,317.0,22.0,10.0
2024-09-13,766.0,525385.37,0.0,24852.0,633.6659999999999,520970.26,1440.82,2974.29,85.0,85.0,53.0,201.0,17.0,7.0
2024-09-14,170.0,151950.33,0.0,4944.0,195.576,151950.33,0.0,0.0,3.0,3.0,3.0,54.0,1.0,1.0
2024-09-15,106.0,101814.04,0.0,2549.0,131.88,101814.04,0.0,0.0,2.0,2.0,2.0,32.0,1.0,1.0
2024-09-16,1388.0,902157.12,0.0,61010.0,1187.45,888797.33,12089.27,1270.52,93.0,93.0,58.0,327.0,22.0,10.0
2024-09-17,927.0,617051.99,0.0,26989.0,742.942,607659.49,7452.16,1940.34,95.0,95.0,48.0,189.0,22.0,12.0
2024-09-18,424.0,145845.1,0.0,25160.0,184.89,140968.33,2978.37,1898.4,100.0,100.0,41.0,206.0,21.0,13.0
2024-09-19,1334.0,932416.01,0.0,58464.0,1127.331,927033.3,2479.91,2902.8,103.0,103.0,54.0,310.0,16.0,10.0
2024-09-20,1003.0,760162.97,0.0,32608.0,899.872,755574.97,1977.21,2610.79,97.0,97.0,51.0,224.0,16.0,9.0
2024-09-21,173.0,155691.27,0.0,4415.0,202.695,155691.27,0.0,0.0,3.0,3.0,3.0,63.0,1.0,1.0
2024-09-22,491.0,437767.19,0.0,15111.0,552.845,437767.19,0.0,0.0,9.0,9.0,9.0,99.0,1.0,1.0
2024-09-23,706.0,477968.23,0.0,33073.0,542.433,470082.83,2975.48,4909.92,108.0,107.0,46.0,238.0,19.0,13.0
2024-09-24,537.0,260250.65,0.0,23401.0,273.884,249662.88,7388.03,3199.7400000000002,94.0,94.0,49.0,174.0,13.0,7.0
2024-09-25,498.0,250040.05,0.0,30580.0,218.827,203703.89,42858.63,3477.53,85.0,85.0,41.0,125.0,21.0,11.0
2024-09-26,563.0,223554.19,0.0,30307.0,252.368,210026.88,7088.34,6438.97,90.0,90.0,45.0,129.0,15.0,8.0
2024-09-27,699.0,221743.57,0.0,61343.0,216.865,189522.29,27646.72,4574.56,88.0,88.0,31.0,294.0,20.0,11.0
2024-09-28,241.0,202984.65,0.0,5964.0,271.734,202984.65,0.0,0.0,4.0,4.0,4.0,57.0,1.0,1.0
2024-09-29,495.0,459650.33,0.0,11388.0,584.268,459650.33,0.0,0.0,9.0,9.0,9.0,67.0,1.0,1.0
2024-09-30,728.0,472099.77999999997,0.0,108816.0,472.02299999999997,455646.77,8542.15,7910.86,100.0,100.0,37.0,182.0,17.0,11.0
2024-10-01,1156.0,643754.21,0.0,103361.0,775.516,627859.89,11061.61,4832.71,90.0,90.0,44.0,351.0,16.0,8.0
2024-10-02,980.0,618884.83,0.0,66184.0,639.5219999999999,607433.49,7612.5199999999995,3838.82,149.0,149.0,91.0,311.0,23.0,10.0
2024-10-03,996.0,614503.45,0.0,32946.0,707.718,601096.38,6047.92,7359.15,106.0,106.0,60.0,296.0,27.0,16.0
2024-10-04,1059.0,779557.43,0.0,49384.0,971.257,769590.67,5114.17,4852.59,89.0,89.0,61.0,220.0,16.0,9.0
2024-10-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-06,735.0,657250.85,0.0,18202.0,880.51,657250.85,0.0,0.0,14.0,14.0,13.0,111.0,1.0,1.0
2024-10-07,1102.0,652739.83,0.0,25726.0,835.526,640577.12,7751.94,4410.7699999999995,129.0,129.0,34.0,235.0,12.0,7.0
2024-10-08,1052.0,623429.08,0.0,56949.0,748.091,614488.02,5503.35,3437.71,109.0,109.0,59.0,401.0,23.0,12.0
2024-10-09,1026.0,650597.65,0.0,46085.0,794.907,634797.86,5359.27,10440.52,143.0,143.0,85.0,254.0,22.0,8.0
2024-10-10,1084.0,603335.5,0.0,125347.0,755.7429999999999,589398.73,8910.18,5026.59,109.0,108.0,56.0,353.0,22.0,13.0
2024-10-11,901.0,584439.76,0.0,45772.0,698.967,573314.93,7536.95,3587.88,131.0,128.0,81.0,275.0,17.0,10.0
2024-10-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
